name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Fairfax, VA 22030",2022-10-06T13:00:00,74.9,74.9,50.5,42.3,0,0,,0,0,9.2,6.9,325,1016.8,17,9.9,32,0.1,0,10,Clear,clear-day,"72403603710,KIAD,72403093738,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2022-10-06T14:00:00,76.1,76.1,50.8,41.03,0,0,,0,0,9.8,4.8,317,1016.2,17,9.9,35,0.1,0,10,Clear,clear-day,"72403603710,KIAD,72403093738,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2022-10-06T15:00:00,77,77,51.2,40.49,0,0,,0,0,6.7,5.2,288,1015.5,30.7,9.9,53,0.2,1,10,Partially cloudy,partly-cloudy-day,"72403603710,KIAD,72403093738,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2022-10-06T16:00:00,77.7,77.7,51.8,40.53,0,0,,0,0,6.7,6.2,285,1015.3,54.6,9.9,39,0.1,0,10,Partially cloudy,partly-cloudy-day,"72403603710,KIAD,72403093738,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2022-10-06T17:00:00,75.7,75.7,52.1,43.76,0,0,,0,0,7.6,4,297,1015.3,54.6,9.9,46,0.2,0,10,Partially cloudy,partly-cloudy-day,"72403603710,KIAD,72403093738,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2022-10-06T18:00:00,73.5,73.5,53.5,49.6,0,0,,0,0,7.6,4.5,312,1015.5,54.6,9.9,14,0.1,0,10,Partially cloudy,partly-cloudy-day,"72403603710,KIAD,72403093738,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2022-10-06T19:00:00,66.6,66.6,54.8,65.69,0,0,,0,0,5.8,0,0,1015.7,30.7,9.9,6,0,0,10,Partially cloudy,partly-cloudy-night,"72403603710,KIAD,72403093738,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2022-10-06T20:00:00,60.3,60.3,55.2,83.16,0.002,100,rain,0,0,4,0,0,1016,30.7,9.9,468,1.7,0,3,"Rain, Partially cloudy",rain,"72403603710,0406W,KIAD,72403093738,KDAA,KHEF"
"Fairfax, VA 22030",2022-10-06T21:00:00,57.4,57.4,54.8,91.19,0,0,,0,0,7.2,0,0,1016.5,34,9.9,160,0.6,0,3,Partially cloudy,partly-cloudy-night,"72403603710,0406W,KIAD,72403093738,KDAA,KHEF"
"Fairfax, VA 22030",2022-10-06T22:00:00,59.6,59.6,54.7,83.92,0,0,,0,0,4,2.1,318,1016.6,20.4,9.9,110,0.4,0,10,Partially cloudy,partly-cloudy-night,"72403603710,0406W,KIAD,72403093738,KDAA,KHEF"
"Fairfax, VA 22030",2022-10-06T23:00:00,58,58,52.2,80.94,0,0,,0,0,7.6,0,0,1016.9,20.4,9.8,35,0.1,0,10,Partially cloudy,partly-cloudy-night,"72403603710,0406W,KIAD,72403093738,KDAA,KHEF"
"Fairfax, VA 22030",2022-10-07T00:00:00,56.2,56.2,51.8,85.14,0,0,,0,0,7.6,0,0,1017,30.7,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72403603710,KIAD,72403093738,KDAA,KHEF"
"Fairfax, VA 22030",2022-10-07T01:00:00,53.2,53.2,50.5,90.41,0,0,,0,0,7.6,0,0,1016.8,0,9.9,0,,0,10,Clear,clear-night,"72403603710,KIAD,72403093738,KDAA,KHEF"
"Fairfax, VA 22030",2022-10-07T02:00:00,51.3,51.3,49.8,94.56,0,0,,0,0,8.9,2.1,106,1016.6,0,9.8,0,,0,10,Clear,clear-night,"72403603710,KIAD,72403093738,KDAA,KHEF"
"Fairfax, VA 22030",2022-10-07T03:00:00,49.8,49.8,48.5,95.27,0,0,,0,0,9.6,0,0,1016.8,33.7,7.6,0,,0,10,Partially cloudy,partly-cloudy-night,"72403603710,KIAD,72403093738,KDAA,KHEF"
"Fairfax, VA 22030",2022-10-07T04:00:00,48.2,48.2,47.1,95.68,0,0,,0,0,11,0,0,1016.5,0,8.2,0,,0,10,Clear,clear-night,"72403603710,KIAD,72403093738,KDAA,KHEF"
"Fairfax, VA 22030",2022-10-07T05:00:00,47.8,47.8,47.2,97.86,0,0,,0,0,11,0,0,1016.6,0,7.5,0,,0,10,Clear,clear-night,"72403603710,KIAD,72403093738,KDAA,KHEF"
"Fairfax, VA 22030",2022-10-07T06:00:00,48.1,48.1,47,95.67,0,0,,0,0,8.5,0,0,1017.1,0,7.9,0,,0,10,Clear,clear-night,"72403603710,KIAD,72403093738,KDAA,KHEF"
"Fairfax, VA 22030",2022-10-07T07:00:00,47.8,47.8,46.6,95.67,0,0,,0,0,6.9,0,0,1017.3,0,5.9,0,,0,10,Clear,clear-night,"72403603710,KIAD,72403093738,KDAA,KHEF"
"Fairfax, VA 22030",2022-10-07T08:00:00,48.9,48.9,48.1,97.07,0,0,,0,0,3.8,0,0,1017.8,17,8,14,0.1,0,10,Clear,clear-day,"72403603710,KIAD,72403093738,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2022-10-07T09:00:00,55.6,55.6,53,90.86,0,0,,0,0,2.7,0.8,68,1018.1,0,9.9,25,0.1,0,10,Clear,clear-day,"72403603710,KIAD,72403093738,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2022-10-07T10:00:00,63.5,63.5,53.9,70.84,0,0,,0,0,11.6,4.7,207,1018,0,9.9,27,0.1,0,10,Clear,clear-day,"72403603710,KIAD,72403093738,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2022-10-07T11:00:00,69.7,69.7,52.5,54.34,0,0,,0,0,10.1,3.2,117,1017.9,0,9.9,31,0.1,0,10,Clear,clear-day,"72403603710,KIAD,72403093738,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2022-10-07T12:00:00,74.4,74.4,50.2,42.57,0,0,,0,0,8.7,6.6,245,1017.6,0,9.9,43,0.2,0,10,Clear,clear-day,"72403603710,KIAD,72403093738,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2022-10-07T13:00:00,77.1,77.1,49.9,38.56,0,0,,0,0,10.3,5.6,276,1017,0,9.9,39,0.1,0,10,Clear,clear-day,"72403603710,KIAD,72403093738,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2022-10-07T14:00:00,78.8,78.8,46.9,32.57,0,0,,0,0,16.1,7.6,245,1016.1,17,9.9,39,0.1,0,10,Clear,clear-day,"72403603710,KIAD,72403093738,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2022-10-07T15:00:00,79.1,79.1,47.6,33.06,0,0,,0,0,18.3,5,180,1015.4,10.1,9.9,45,0.2,0,10,Clear,clear-day,"72403603710,KIAD,72403093738,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2022-10-07T16:00:00,79.4,79.4,48,33.32,0,0,,0,0,12.1,5.8,243,1015.3,20.4,9.9,58,0.2,1,10,Partially cloudy,partly-cloudy-day,"72403603710,KIAD,72403093738,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2022-10-07T17:00:00,77.5,77.5,49,36.74,0,0,,0,0,13.4,4.2,279,1015.2,54.6,9.9,37,0.1,0,10,Partially cloudy,partly-cloudy-day,"72403603710,KIAD,72403093738,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2022-10-07T18:00:00,74.2,74.2,52.3,46.21,0,0,,0,0,6.7,4.4,288,1015.3,70.6,9.9,11,0,0,10,Partially cloudy,partly-cloudy-day,"72403603710,KIAD,72403093738,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2022-10-07T19:00:00,70,70,54.8,58.51,0,0,rain,0,0,19.7,8.5,325,1015.9,98.4,9.9,4,0,0,10,Overcast,cloudy,"72403603710,KIAD,72403093738,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2022-10-07T20:00:00,67.7,67.7,53.5,60.32,0,0,,0,0,27,13.1,338,1017.3,100,9.9,1170,4.2,0,10,Overcast,cloudy,"72403603710,0406W,KIAD,72403093738,KDAA,KHEF"
"Fairfax, VA 22030",2022-10-07T21:00:00,63.5,63.5,49.2,59.74,0,0,,0,0,26,14.6,331,1018.7,98.4,9.9,612,2.2,0,10,Overcast,cloudy,"72403603710,0406W,KIAD,72403093738,KDAA,KHEF"
"Fairfax, VA 22030",2022-10-07T22:00:00,61.5,61.5,48.4,62.18,0,0,,0,0,24.5,15.4,329,1019.8,100,9.9,348,1.3,0,10,Overcast,cloudy,"72403603710,0406W,KIAD,72403093738,KDAA,KHEF"
"Fairfax, VA 22030",2022-10-07T23:00:00,60.4,60.4,47.4,62.05,0,0,rain,0,0,25.8,13.7,340,1020.7,98.4,9.9,86,0.3,0,10,Overcast,cloudy,"72403603710,0406W,KIAD,72403093738,KDAA,KHEF"
"Fairfax, VA 22030",2022-10-08T00:00:00,57.4,57.4,44.3,61.47,0,0,,0,0,23.1,12.3,338,1021.2,75.4,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72403603710,KIAD,72403093738,KDAA,KHEF"
"Fairfax, VA 22030",2022-10-08T01:00:00,56.3,56.3,43.9,63.08,0,0,,0,0,21.6,13.4,338,1021.7,95.6,9.9,0,,0,10,Overcast,cloudy,"72403603710,KIAD,72403093738,KDAA,KHEF"
"Fairfax, VA 22030",2022-10-08T02:00:00,55.4,55.4,43.6,64.44,0,0,,0,0,22.5,11.7,336,1022.2,87.4,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72403603710,KIAD,72403093738,KDAA,KHEF"
"Fairfax, VA 22030",2022-10-08T03:00:00,54,54,42.8,65.62,0,0,,0,0,23.3,8.9,334,1022.5,97.2,9.9,0,,0,10,Overcast,cloudy,"72403603710,KIAD,72403093738,KDAA,KHEF"
"Fairfax, VA 22030",2022-10-08T04:00:00,52.5,52.5,41.1,65.14,0,0,,0,0,21.5,9,328,1022.7,43.1,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72403603710,KIAD,72403093738,KDAA,KHEF"
"Fairfax, VA 22030",2022-10-08T05:00:00,49.9,46.5,40.4,69.66,0,0,,0,0,16.8,8.2,326,1023,23.8,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72403603710,KIAD,72403093738,KDAA,KHEF"
"Fairfax, VA 22030",2022-10-08T06:00:00,48.3,44.7,40.2,73.62,0,0,,0,0,20.1,7.9,339,1023.7,0,9.9,0,,0,10,Clear,clear-night,"72403603710,KIAD,72403093738,KDAA,KHEF"
"Fairfax, VA 22030",2022-10-08T07:00:00,47.4,43.6,40.3,76.06,0,0,,0,0,12.8,8.1,325,1024,17,9.9,0,,0,10,Clear,clear-night,"72403603710,KIAD,72403093738,KDAA,KHEF"
"Fairfax, VA 22030",2022-10-08T08:00:00,48,45.4,40.4,74.76,0,0,,0,0,17.4,5.7,330,1024.6,0,9.9,12,0,0,10,Clear,clear-day,"72403603710,KIAD,72403093738,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2022-10-08T09:00:00,52.6,52.6,40.5,63.44,0,0,,0,0,20.4,10.2,345,1025.1,20.4,9.9,21,0.1,0,10,Partially cloudy,partly-cloudy-day,"72403603710,KIAD,72403093738,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2022-10-08T10:00:00,54.5,54.5,39.9,57.78,0,0,,0,0,17.2,10.9,347,1025.6,61.6,9.9,29,0.1,0,10,Partially cloudy,partly-cloudy-day,"72403603710,KIAD,72403093738,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2022-10-08T11:00:00,55.3,55.3,39.7,55.75,0,0,,0,0,16.6,12.6,320,1025.6,77,9.9,60,0.2,1,10,Partially cloudy,partly-cloudy-day,"72403603710,KIAD,72403093738,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2022-10-08T12:00:00,55.2,55.2,37.8,51.85,0,0,,0,0,21.9,13.7,330,1025.5,93.3,9.9,147,0.5,1,10,Overcast,cloudy,"72403603710,KIAD,72403093738,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2022-10-08T13:00:00,56.5,56.5,37.6,49.17,0,0,,0,0,14.8,11.7,327,1025.1,91.7,9.9,173,0.6,2,10,Overcast,cloudy,"72403603710,KIAD,72403093738,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2022-10-08T14:00:00,56.3,56.3,36.7,47.68,0,0,,0,0,20.8,10.1,329,1024.4,91.7,9.9,107,0.4,1,10,Overcast,cloudy,"72403603710,KIAD,72403093738,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2022-10-08T15:00:00,57.4,57.4,36,44.61,0,0,,0,0,19.5,10.8,311,1023.5,83.8,9.9,69,0.2,1,10,Partially cloudy,partly-cloudy-day,"72403603710,KIAD,72403093738,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2022-10-08T16:00:00,58.4,58.4,37.3,45.41,0.003,100,rain,0,0,13.4,12.8,315,1023.5,70.6,9.9,92,0.3,1,10,"Rain, Partially cloudy",rain,"72403603710,KIAD,72403093738,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2022-10-08T17:00:00,57.6,57.6,37.2,46.56,0,0,,0,0,20.8,9.7,315,1023.5,65,9.9,43,0.2,0,10,Partially cloudy,partly-cloudy-day,"72403603710,KIAD,72403093738,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2022-10-08T18:00:00,56.2,56.2,36.4,47.33,0,0,,0,0,14.8,8.8,320,1023.2,17,9.9,9,0,0,10,Clear,clear-day,"72403603710,KIAD,72403093738,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2022-10-08T19:00:00,51.6,51.6,36.5,56.27,0,0,,0,0,10.1,7.1,305,1023.4,17,9.9,5,0,0,10,Clear,clear-night,"72403603710,KIAD,72403093738,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2022-10-08T20:00:00,47.3,45.2,37.5,68.7,0,0,,0,0,8.9,4.7,296,1023.8,0,9.9,0,,0,10,Clear,clear-night,"72403603710,KIAD,72403093738,KDAA,KHEF"
"Fairfax, VA 22030",2022-10-08T21:00:00,45.8,45.8,37.5,72.48,0,0,,0,0,8.3,2.9,297,1023.8,0,9.9,0,,0,10,Clear,clear-night,"72403603710,KIAD,72403093738,KDAA,KHEF"
"Fairfax, VA 22030",2022-10-08T22:00:00,43.7,41.3,37.2,77.63,0,0,,0,0,8.1,4.3,331,1024,0,9.9,0,,0,10,Clear,clear-night,"72403603710,KIAD,72403093738,KDAA,KHEF"
"Fairfax, VA 22030",2022-10-08T23:00:00,41.1,41.1,36.8,84.76,0,0,,0,0,9.4,2.9,249,1024.2,0,9.9,0,,0,10,Clear,clear-night,"72403603710,KIAD,72403093738,KDAA,KHEF"
"Fairfax, VA 22030",2022-10-09T00:00:00,39.1,39.1,36.1,88.96,0,0,,0,0,6.9,2.1,276,1024.6,0,9.9,0,,0,10,Clear,clear-night,"72403603710,KIAD,72403093738,KDAA,KHEF"
"Fairfax, VA 22030",2022-10-09T01:00:00,39.2,39.2,36.4,89.76,0,0,,0,0,8.7,2.9,240,1025,0,9.9,0,,0,10,Clear,clear-night,"72403603710,KIAD,72403093738,KDAA,KHEF"
"Fairfax, VA 22030",2022-10-09T02:00:00,38.2,38.2,35.7,90.62,0,0,,0,0,8.7,0,0,1025,0,9.9,0,,0,10,Clear,clear-night,"72403603710,KIAD,72403093738,KDAA,KHEF"
"Fairfax, VA 22030",2022-10-09T03:00:00,34.7,34.7,33,93.5,0,0,,0,0,7.2,0,0,1024.7,0,9.9,0,,0,10,Clear,clear-night,"72403603710,KIAD,72403093738,KDAA,KHEF"
"Fairfax, VA 22030",2022-10-09T04:00:00,35.4,35.4,33.6,92.98,0,0,,0,0,6.7,0,0,1024.4,0,9.9,0,,0,10,Clear,clear-night,"72403603710,KIAD,72403093738,KDAA,KHEF"
"Fairfax, VA 22030",2022-10-09T05:00:00,34.6,34.6,33.2,94.85,0,0,,0,0,7.4,0.8,61,1024.5,0,9.9,0,,0,10,Clear,clear-night,"72403603710,KIAD,72403093738,KDAA,KHEF"
"Fairfax, VA 22030",2022-10-09T06:00:00,36.3,36.3,34.1,91.48,0,0,,0,0,4.9,2.9,240,1024.6,0,9.9,0,,0,10,Clear,clear-night,"72403603710,KIAD,72403093738,KDAA,KHEF"
"Fairfax, VA 22030",2022-10-09T07:00:00,35.5,35.5,33.2,91.18,0,0,rain,0,0,8.9,2.9,113,1024.6,0,9.9,0,,0,10,Clear,clear-night,"72403603710,KIAD,72403093738,KDAA,KHEF"
"Fairfax, VA 22030",2022-10-09T08:00:00,37.4,35.1,35.3,91.99,0,0,,0,0,11.2,3.3,150,1025.1,0,9.9,13,0,0,10,Clear,clear-day,"72403603710,KIAD,72403093738,F6547,KHEF"
"Fairfax, VA 22030",2022-10-09T09:00:00,42.8,42.8,39.1,86.69,0,0,,0,0,12.5,2.9,298,1025.6,0,9.9,24,0.1,0,10,Clear,clear-day,"72403603710,KIAD,72403093738,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2022-10-09T10:00:00,50.9,50.9,42,71.4,0,0,,0,0,10.5,4.4,156,1025.7,0,9.9,23,0.1,0,10,Clear,clear-day,"72403603710,KIAD,72403093738,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2022-10-09T11:00:00,58.6,58.6,37,44.42,0,0,,0,0,16.1,5.7,262,1025.2,0,9.9,48,0.2,0,10,Clear,clear-day,"72403603710,KIAD,72403093738,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2022-10-09T12:00:00,60.3,60.3,34.8,38.37,0,0,,0,0,13,6.8,278,1024.8,0,9.9,38,0.1,0,10,Clear,clear-day,"72403603710,KIAD,72403093738,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2022-10-09T13:00:00,61.2,61.2,33.6,35.34,0,0,,0,0,20.8,7.3,286,1024.1,17,9.9,30,0.1,0,10,Clear,clear-day,"72403603710,KIAD,72403093738,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2022-10-09T14:00:00,62.6,62.6,34,34.18,0,0,,0,0,12.1,5.8,273,1023.1,0,9.9,30,0.1,0,10,Clear,clear-day,"72403603710,KIAD,72403093738,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2022-10-09T15:00:00,64.1,64.1,35.5,34.44,0,0,,0,0,14.3,4.9,263,1022.1,0,9.9,30,0.1,0,10,Clear,clear-day,"72403603710,KIAD,72403093738,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2022-10-09T16:00:00,64.8,64.8,34.3,32.04,0,0,,0,0,12.5,8.6,264,1021.6,0,9.9,35,0.1,0,10,Clear,clear-day,"72403603710,KIAD,72403093738,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2022-10-09T17:00:00,63.8,63.8,34.4,33.27,0,0,,0,0,11.6,5.9,194,1021.5,0,9.9,41,0.1,0,10,Clear,clear-day,"72403603710,KIAD,72403093738,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2022-10-09T18:00:00,62.7,62.7,34.3,34.54,0,0,,0,0,10.7,4.2,256,1021.4,17,9.9,10,0,0,10,Clear,clear-day,"72403603710,KIAD,72403093738,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2022-10-09T19:00:00,54.7,54.7,39.3,55.81,0,0,,0,0,7.6,2.1,262,1021.9,17,9.9,4,0,0,10,Clear,clear-night,"72403603710,KIAD,72403093738,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2022-10-09T20:00:00,47.6,47.6,40.1,75.1,0,0,,0,0,3.1,0,0,1022.5,0,9.9,0,,0,10,Clear,clear-night,"72403603710,KIAD,72403093738,KDAA,KHEF"
"Fairfax, VA 22030",2022-10-09T21:00:00,46.2,46.2,39.6,77.6,0,0,,0,0,6,0,0,1022.9,0,9.9,0,,0,10,Clear,clear-night,"72403603710,KIAD,72403093738,KDAA,KHEF"
"Fairfax, VA 22030",2022-10-09T22:00:00,43.7,43.7,39.2,84.2,0,0,,0,0,6.5,0,0,1023.2,0,9.9,0,,0,10,Clear,clear-night,"72403603710,KIAD,72403093738,KDAA,KHEF"
"Fairfax, VA 22030",2022-10-09T23:00:00,42.1,42.1,38.8,88.2,0,0,,0,0,8.5,0,0,1023.4,0,9.9,0,,0,10,Clear,clear-night,"72403603710,KIAD,72403093738,KDAA,KHEF"
"Fairfax, VA 22030",2022-10-10T00:00:00,42.3,42.3,38.6,86.5,0,0,,0,0,10.7,1.5,57,1023.6,0,9.9,0,,0,10,Clear,clear-night,"72403603710,KIAD,72403093738,KDAA,KHEF"
"Fairfax, VA 22030",2022-10-10T01:00:00,40.5,40.5,37.7,89.82,0,0,,0,0,9.4,2.1,353,1023.6,0,9.9,0,,0,10,Clear,clear-night,"72403603710,KIAD,72403093738,KDAA,KHEF"
"Fairfax, VA 22030",2022-10-10T02:00:00,38.9,38.9,37.4,94.2,0,0,,0,0,10.5,0,0,1023.6,0,9.9,0,,0,10,Clear,clear-night,"72403603710,KIAD,72403093738,KDAA,KHEF"
"Fairfax, VA 22030",2022-10-10T03:00:00,38.7,38.7,37.2,94.38,0,0,,0,0,7.2,0,0,1023.6,0,9.9,0,,0,10,Clear,clear-night,"72403603710,KIAD,72403093738,KDAA,KHEF"
"Fairfax, VA 22030",2022-10-10T04:00:00,37.9,37.9,36.5,94.56,0,0,,0,0,9.4,0,0,1023.4,0,9.9,0,,0,10,Clear,clear-night,"72403603710,KIAD,72403093738,KDAA,KHEF"
"Fairfax, VA 22030",2022-10-10T05:00:00,37,37,34.9,92.31,0,0,,0,0,9.2,0,0,1023.6,0,9.9,0,,0,10,Clear,clear-night,"72403603710,KIAD,72403093738,KDAA,KHEF"
"Fairfax, VA 22030",2022-10-10T06:00:00,36.2,36.2,34.6,94.04,0,0,,0,0,11.2,0,0,1024,0,9.9,0,,0,10,Clear,clear-night,"72403603710,KIAD,72403093738,KDAA,KHEF"
"Fairfax, VA 22030",2022-10-10T07:00:00,35.7,35.7,34.1,94.11,0,0,,0,0,6.5,2.1,106,1024.4,0,9.9,0,,0,10,Clear,clear-night,"72403603710,KIAD,72403093738,KDAA,KHEF"
"Fairfax, VA 22030",2022-10-10T08:00:00,36.8,36.8,35.1,93.36,0,0,,0,0,6.5,0,0,1025,0,9.9,12,0,0,10,Clear,clear-day,"72403603710,KIAD,72403093738,F6547,KHEF"
"Fairfax, VA 22030",2022-10-10T09:00:00,45,45,42.2,89.55,0,0,,0,0,8.7,0,0,1025.7,0,9.9,21,0.1,0,10,Clear,clear-day,"72403603710,KIAD,72403093738,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2022-10-10T10:00:00,54.4,54.4,41.7,62.09,0,0,,0,0,12.8,0,0,1026,0,9.9,23,0.1,0,10,Clear,clear-day,"72403603710,KIAD,72403093738,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2022-10-10T11:00:00,60.8,60.8,42,49.82,0,0,,0,0,8.7,4.3,339,1026,0,9.9,33,0.1,0,10,Clear,clear-day,"72403603710,KIAD,72403093738,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2022-10-10T12:00:00,65,65,38.4,37.53,0,0,,0,0,8.3,3.2,322,1025.6,0,9.9,32,0.1,0,10,Clear,clear-day,"72403603710,KIAD,72403093738,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2022-10-10T13:00:00,66.8,66.8,35.9,31.88,0,0,,0,0,7.6,6,324,1025.2,0,9.9,32,0.1,0,10,Clear,clear-day,"72403603710,KIAD,72403093738,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2022-10-10T14:00:00,67.3,67.3,35.2,30.42,0,0,,0,0,8.7,4.8,286,1024.6,0,9.9,32,0.1,0,10,Clear,clear-day,"72403603710,KIAD,72403093738,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2022-10-10T15:00:00,68.8,68.8,35.6,29.42,0,0,,0,0,9.4,5,308,1024,0,9.9,32,0.1,0,10,Clear,clear-day,"72403603710,KIAD,72403093738,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2022-10-10T16:00:00,69.5,69.5,36.2,29.36,0,0,,0,0,10.5,3.2,308,1024,0,9.9,29,0.1,0,10,Clear,clear-day,"72403603710,KIAD,72403093738,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2022-10-10T17:00:00,68.9,68.9,37.1,31.14,0,0,,0,0,8.7,6.2,286,1023.9,0,9.9,30,0.1,0,10,Clear,clear-day,"72403603710,KIAD,72403093738,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2022-10-10T18:00:00,66.6,66.6,39.4,36.86,0,0,,0,0,6.5,3.4,251,1024.1,0,9.9,9,0,0,10,Clear,clear-day,"72403603710,KIAD,72403093738,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2022-10-10T19:00:00,56.6,56.6,43.5,61.49,0,0,,0,0,1.6,2.1,247,1024.2,0,9.9,4,0,0,10,Clear,clear-night,"72403603710,KIAD,72403093738,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2022-10-10T20:00:00,51,51,43.9,76.64,0,0,,0,0,3.4,2.1,106,1024.7,0,9.9,73,0.3,0,10,Clear,clear-night,"72403603710,0406W,KIAD,72403093738,KDAA,KHEF"
"Fairfax, VA 22030",2022-10-10T21:00:00,49.2,49.2,43.3,79.95,0,0,,0,0,6.7,2.1,120,1024.9,0,9.9,0,,0,10,Clear,clear-night,"72403603710,KIAD,72403093738,KDAA,KHEF"
"Fairfax, VA 22030",2022-10-10T22:00:00,48.5,48.5,42.9,80.9,0,0,,0,0,10.3,2.1,127,1025.7,0,9.9,0,,0,10,Clear,clear-night,"72403603710,KIAD,72403093738,KDAA,KHEF"
"Fairfax, VA 22030",2022-10-10T23:00:00,47.8,47.8,43.4,84.48,0,0,,0,0,10.5,2.1,240,1026.1,0,9.9,0,,0,10,Clear,clear-night,"72403603710,KIAD,72403093738,KDAA,KHEF"
"Fairfax, VA 22030",2022-10-11T00:00:00,46.4,46.4,44.4,92.44,0,0,,0,0,11,0,0,1026.4,0,9.9,0,,0,10,Clear,clear-night,"72403603710,KIAD,72403093738,KDAA,KHEF"
"Fairfax, VA 22030",2022-10-11T01:00:00,43.7,43.7,40.9,89.59,0,0,,0,0,10.5,0,0,1026.4,0,9.9,0,,0,10,Clear,clear-night,"72403603710,KIAD,72403093738,KDAA,KHEF"
"Fairfax, VA 22030",2022-10-11T02:00:00,42.9,42.9,40.9,92.72,0,0,,0,0,11,0,0,1026.6,0,9.5,0,,0,10,Clear,clear-night,"72403603710,KIAD,72403093738,KDAA,KHEF"
"Fairfax, VA 22030",2022-10-11T03:00:00,42.1,42.1,40.5,94.14,0,0,,0,0,11.4,0,0,1026.6,0,9.9,0,,0,10,Clear,clear-night,"72403603710,KIAD,72403093738,KDAA,KHEF"
"Fairfax, VA 22030",2022-10-11T04:00:00,41.5,41.5,40.4,96.07,0,0,,0,0,11.2,0,0,1026.5,0,9.9,0,,0,10,Clear,clear-night,"72403603710,KIAD,72403093738,KDAA,KHEF"
"Fairfax, VA 22030",2022-10-11T05:00:00,39.5,39.5,38.9,97.5,0,0,,0,0,10.7,0,0,1026.8,0,9.9,0,,0,10,Clear,clear-night,"72403603710,KIAD,72403093738,KDAA,KHEF"
"Fairfax, VA 22030",2022-10-11T06:00:00,39.5,39.5,38.7,96.73,0,0,,0,0,8.5,0,0,1027.3,0,9.9,0,,0,10,Clear,clear-night,"72403603710,KIAD,72403093738,KDAA,KHEF"
"Fairfax, VA 22030",2022-10-11T07:00:00,38.8,38.8,38.5,98.74,0,0,,0,0,5.1,0,0,1027.7,0,9.5,0,,0,10,Clear,clear-night,"72403603710,KIAD,72403093738,KDAA,KHEF"
"Fairfax, VA 22030",2022-10-11T08:00:00,41,41,38.2,89.45,0,0,,0,0,4.5,0,0,1028.4,0,9.9,13,0,0,10,Clear,clear-day,"72403603710,KIAD,72403093738,KDAA,F6547,KHEF"
